power,Day,Time_of_Day,Location,Date
-99.992,5,3,2,04/13/24
-98.934,5,0,2,04/13/24
-96.117,5,1,2,04/13/24
-100.657,5,2,2,04/13/24
-97.341,6,3,2,04/14/24
-101.197,6,0,2,04/14/24
-93.417,6,1,2,04/14/24
-91.592,0,3,2,04/15/24
-97.673,0,0,2,04/15/24
-90.511,0,1,2,04/15/24
-99.262,0,2,2,04/15/24
-101.702,1,3,2,04/16/24
-91.305,1,1,2,04/16/24
-88.916,1,2,2,04/16/24
-100.121,2,3,2,04/17/24
-95.618,2,0,2,04/17/24
-99.442,2,1,2,04/17/24
-100.504,3,3,2,04/18/24
-100.368,3,0,2,04/18/24
-96.469,3,1,2,04/18/24
-99.906,3,2,2,04/18/24
-100.494,4,3,2,04/19/24
-96.721,4,0,2,04/19/24
-100.266,4,2,2,04/19/24
-100.497,5,3,2,04/20/24
-102.441,5,0,2,04/20/24
-99.023,5,1,2,04/20/24
-101.595,5,2,2,04/20/24
-99.156,6,0,2,04/21/24
-99.812,6,1,2,04/21/24
-97.633,6,2,2,04/21/24
-101.02,0,3,2,04/22/24
-94.511,0,0,2,04/22/24
-95.888,0,2,2,04/22/24
-100.318,1,3,2,04/23/24
-99.893,1,0,2,04/23/24
-99.495,1,1,2,04/23/24
-99.607,1,2,2,04/23/24
-98.67,2,0,2,04/24/24
-91.849,2,1,2,04/24/24
-95.234,2,2,2,04/24/24
-97.34,3,3,2,04/25/24
-101.018,3,0,2,04/25/24
-102.832,3,1,2,04/25/24
-99.681,4,3,2,04/26/24
-96.652,4,0,2,04/26/24
-96.204,4,1,2,04/26/24
-94.597,4,2,2,04/26/24
-102.474,5,3,2,04/27/24
-97.914,5,1,2,04/27/24
-102.016,5,2,2,04/27/24
-94.816,6,3,2,04/28/24
-98.205,6,0,2,04/28/24
-100.422,6,2,2,04/28/24
-97.45,0,3,2,04/29/24
-95.502,0,0,2,04/29/24
-96.988,0,1,2,04/29/24
-100.771,0,2,2,04/29/24
-99.16,1,0,2,04/30/24
-99.62,1,1,2,04/30/24
-102.098,1,2,2,04/30/24
-99.004,2,3,2,05/01/24
-94.805,2,0,2,05/01/24
-96.278,2,2,2,05/01/24
-99.879,3,3,2,05/02/24
-99.088,3,0,2,05/02/24
-100.615,3,1,2,05/02/24
-101.661,3,2,2,05/02/24
-100.93,4,0,2,05/03/24
-97.681,4,1,2,05/03/24
-100.251,4,2,2,05/03/24
-101.054,5,3,2,05/04/24
-100.981,5,0,2,05/04/24
-98.847,5,1,2,05/04/24
-100.89,6,3,2,05/05/24
-100.824,6,0,2,05/05/24
-97.313,6,1,2,05/05/24
-100.515,6,2,2,05/05/24
-101.254,0,3,2,05/06/24
-102.022,0,1,2,05/06/24
-97.553,0,2,2,05/06/24
-101.184,1,3,2,05/07/24
-95.574,1,0,2,05/07/24
-100.903,1,2,2,05/07/24
-101.326,2,3,2,05/08/24
-102.734,2,0,2,05/08/24
-98.474,2,1,2,05/08/24
-102.584,2,2,2,05/08/24
-99.438,3,3,2,05/09/24
-97.874,3,1,2,05/09/24
-95.075,3,2,2,05/09/24
-100.552,4,3,2,05/10/24
-98.424,4,0,2,05/10/24
-97.976,4,1,2,05/10/24
-96.949,5,3,2,05/11/24
-99.747,5,0,2,05/11/24
-99.631,5,1,2,05/11/24
-99.503,5,2,2,05/11/24
-103.409,6,3,2,05/12/24
-101.107,6,0,2,05/12/24
-100.25,6,2,2,05/12/24
-100.418,0,3,2,05/13/24
-99.029,0,0,2,05/13/24
-97.685,0,1,2,05/13/24
-99.758,0,2,2,05/13/24
-99.133,1,3,2,05/14/24
-98.258,1,1,2,05/14/24
-101.647,1,2,2,05/14/24
-100.64,2,3,2,05/15/24
-93.647,2,0,2,05/15/24
-98.3,2,1,2,05/15/24
-100.375,2,2,2,05/15/24
-99.032,3,0,2,05/16/24
-100.195,3,1,2,05/16/24
-99.435,3,2,2,05/16/24
-98.738,4,3,2,05/17/24
-99.58,4,0,2,05/17/24
-98.154,4,2,2,05/17/24
-104.011,5,3,2,05/18/24
-95.508,5,0,2,05/18/24
-99.337,5,1,2,05/18/24
-103.171,5,2,2,05/18/24
-101.143,6,0,2,05/19/24
-100.528,6,1,2,05/19/24
-94.555,6,2,2,05/19/24
-100.962,0,3,2,05/20/24
-95.749,0,0,2,05/20/24
-95.245,0,2,2,05/20/24
-98.636,1,3,2,05/21/24
-98.799,1,0,2,05/21/24
-99.608,1,1,2,05/21/24
-98.197,1,2,2,05/21/24
-99.922,2,0,2,05/22/24
-98.667,2,1,2,05/22/24
-99.386,2,2,2,05/22/24
-100.586,3,3,2,05/23/24
-98.705,3,0,2,05/23/24
-100.436,3,2,2,05/23/24
-103.524,4,3,2,05/24/24
-98.651,4,0,2,05/24/24
-100.047,4,1,2,05/24/24
-99.876,4,2,2,05/24/24
-101.299,5,0,2,05/25/24
-100.078,5,1,2,05/25/24
-99.976,5,2,2,05/25/24
-100.938,6,3,2,05/26/24
-98.562,6,0,2,05/26/24
-100.322,6,1,2,05/26/24
-100.669,0,3,2,05/27/24
-100.079,0,0,2,05/27/24
-99.807,0,1,2,05/27/24
-100.281,0,2,2,05/27/24
-99.418,1,3,2,05/28/24
-101.362,1,1,2,05/28/24
-101.685,1,2,2,05/28/24
-100.999,2,3,2,05/29/24
-97.765,2,0,2,05/29/24
-95.823,2,1,2,05/29/24
-96.979,2,2,2,05/29/24
-102.531,3,0,2,05/30/24
-96.748,3,1,2,05/30/24
-100.369,3,2,2,05/30/24
-98.849,4,3,2,05/31/24
-98.674,4,0,2,05/31/24
-99.922,4,1,2,05/31/24
-100.216,5,3,2,06/01/24
-101.513,5,0,2,06/01/24
-99.036,5,1,2,06/01/24
-100.789,5,2,2,06/01/24
-100.343,6,0,2,06/02/24
-101.437,6,1,2,06/02/24
-99.946,6,2,2,06/02/24
-101.657,0,3,2,06/03/24
-97.397,0,0,2,06/03/24
-96.448,0,2,2,06/03/24
-102.414,1,3,2,06/04/24
-98.708,1,0,2,06/04/24
-96.04,1,1,2,06/04/24
-102.598,1,2,2,06/04/24
-98.121,2,3,2,06/05/24
-97.583,2,1,2,06/05/24
-101.139,2,2,2,06/05/24
-101.521,3,3,2,06/06/24
-100.4,3,0,2,06/06/24
-101.027,3,1,2,06/06/24
-103.911,4,3,2,06/07/24
-101.174,4,0,2,06/07/24
-96.919,4,2,2,06/07/24
-100.818,5,3,2,06/08/24
-103.33,5,1,2,06/08/24
-101.01,5,2,2,06/08/24
-101.402,6,3,2,06/09/24
-101.562,6,0,2,06/09/24
-103.621,6,1,2,06/09/24
-101.717,0,3,2,06/10/24
-100.23,0,0,2,06/10/24
-96.938,0,1,2,06/10/24
-100.286,0,2,2,06/10/24
-99.965,1,3,2,06/11/24
-96.989,1,1,2,06/11/24
-102.853,1,2,2,06/11/24
-97.165,2,3,2,06/12/24
-97.901,2,0,2,06/12/24
-99.328,2,1,2,06/12/24
-100.185,3,3,2,06/13/24
-99.568,3,0,2,06/13/24
-97.567,3,1,2,06/13/24
-99.338,3,2,2,06/13/24
-101.256,4,3,2,06/14/24
-99.584,4,0,2,06/14/24
-100.683,4,2,2,06/14/24
-97.446,5,3,2,06/15/24
-100.995,5,0,2,06/15/24
-98.681,5,1,2,06/15/24
-100.099,5,2,2,06/15/24
-100.068,6,3,2,06/16/24
-95.486,6,1,2,06/16/24
-100.903,6,2,2,06/16/24
-101.891,0,3,2,06/17/24
-100.739,0,0,2,06/17/24
-101.703,0,2,2,06/17/24
-100.985,1,3,2,06/18/24
-99.192,1,0,2,06/18/24
-92.043,1,1,2,06/18/24
-99.495,1,2,2,06/18/24
-101.13,2,0,2,06/19/24
-98.538,2,1,2,06/19/24
-95.77,2,2,2,06/19/24
-100.399,3,3,2,06/20/24
-97.441,3,0,2,06/20/24
-95.853,3,1,2,06/20/24
-103.604,4,3,2,06/21/24
-99.605,4,0,2,06/21/24
-91.919,4,1,2,06/21/24
-97.942,4,2,2,06/21/24
-100.904,5,3,2,06/22/24
-100.736,5,1,2,06/22/24
-102.584,5,2,2,06/22/24
-101.837,6,3,2,06/23/24
-99.985,6,0,2,06/23/24
-101.203,6,1,2,06/23/24
-101.808,0,3,2,06/24/24
-99.893,0,0,2,06/24/24
-100.248,0,1,2,06/24/24
-101.031,0,2,2,06/24/24
-102.006,1,3,2,06/25/24
-95.566,1,1,2,06/25/24
-99.258,1,2,2,06/25/24
-100.241,2,3,2,06/26/24
-97.061,2,0,2,06/26/24
-91.306,2,1,2,06/26/24
-102.716,2,2,2,06/26/24
-99.846,3,0,2,06/27/24
-101.222,3,1,2,06/27/24
-97.775,3,2,2,06/27/24
-100.336,4,3,2,06/28/24
-100.385,4,1,2,06/28/24
-98.913,4,2,2,06/28/24
-101.192,5,3,2,06/29/24
-100.262,5,0,2,06/29/24
-91.8,5,1,2,06/29/24
-99.774,5,2,2,06/29/24
-101.742,6,0,2,06/30/24
-97.476,6,1,2,06/30/24
-99.149,6,2,2,06/30/24
-98.603,0,3,2,07/01/24
-97.216,0,0,2,07/01/24
-100.123,0,2,2,07/01/24
-100.085,1,3,2,07/02/24
-98.371,1,0,2,07/02/24
-99.195,1,1,2,07/02/24
-98.052,1,2,2,07/02/24
-100.033,2,0,2,07/03/24
-99.145,2,1,2,07/03/24
-99.77,2,2,2,07/03/24
-100.498,3,3,2,07/04/24
-102.694,3,0,2,07/04/24
-101.652,3,2,2,07/04/24
-99.947,4,3,2,07/05/24
-102.375,4,0,2,07/05/24
-101.735,4,1,2,07/05/24
-95.675,4,2,2,07/05/24
-98.214,5,0,2,07/06/24
-100.445,5,1,2,07/06/24
-100.003,5,2,2,07/06/24
-100.21,6,3,2,07/07/24
-102.63,6,0,2,07/07/24
-100.238,6,2,2,07/07/24
-103.359,0,3,2,07/08/24
-97.911,0,0,2,07/08/24
-94.733,0,1,2,07/08/24
-99.05,0,2,2,07/08/24
-98.81,1,0,2,07/09/24
-97.02,1,1,2,07/09/24
-99.561,1,2,2,07/09/24
-100.711,2,3,2,07/10/24
-96.438,2,1,2,07/10/24
-99.146,3,3,2,07/11/24
-100.544,3,0,2,07/11/24
-98.37,4,0,2,07/12/24
-99.071,4,1,2,07/12/24
-93.494,5,3,2,07/13/24
-97.958,5,0,2,07/13/24
-99.82,5,1,2,07/13/24
-99.869,5,2,2,07/13/24
-103.123,6,3,2,07/14/24
-99.463,6,1,2,07/14/24
-99.071,6,2,2,07/14/24
-99.801,0,3,2,07/15/24
-100.244,0,0,2,07/15/24
-86.06,0,1,2,07/15/24
-99.72,1,3,2,07/16/24
-100.492,1,0,2,07/16/24
-97.673,1,1,2,07/16/24
-97.482,1,2,2,07/16/24
-102.562,2,3,2,07/17/24
-96.34,2,1,2,07/17/24
-98.914,2,2,2,07/17/24
-99.552,3,3,2,07/18/24
-98.614,3,0,2,07/18/24
-98.893,3,1,2,07/18/24
-98.463,4,3,2,07/19/24
-97.68,4,0,2,07/19/24
-96.705,4,1,2,07/19/24
-100.185,5,3,2,07/20/24
-101.156,5,0,2,07/20/24
-100.231,5,1,2,07/20/24
-99.564,5,2,2,07/20/24
-99.744,6,0,2,07/21/24
-99.895,6,1,2,07/21/24
-99.25,6,2,2,07/21/24
-99.771,0,3,2,07/22/24
-91.403,0,0,2,07/22/24
-101.356,0,2,2,07/22/24
-98.968,1,3,2,07/23/24
-96.62,1,2,2,07/23/24
-99.474,2,3,2,07/24/24
-101.749,2,0,2,07/24/24
-97.946,2,1,2,07/24/24
-99.243,2,2,2,07/24/24
-98.942,3,3,2,07/25/24
-99.49,3,0,2,07/25/24
-96.363,3,1,2,07/25/24
-97.865,4,3,2,07/26/24
-97.709,4,0,2,07/26/24
-95.328,4,1,2,07/26/24
-96.618,4,2,2,07/26/24
-100.461,5,0,2,07/27/24
-97.31,5,1,2,07/27/24
-97.155,5,2,2,07/27/24
-100.974,6,3,2,07/28/24
-100.619,6,0,2,07/28/24
-98.924,6,2,2,07/28/24
-97.331,0,3,2,07/29/24
-96.26,0,0,2,07/29/24
-96.346,0,1,2,07/29/24
-95.047,0,2,2,07/29/24
-97.904,1,3,2,07/30/24
-90.514,1,1,2,07/30/24
-94.825,1,2,2,07/30/24
-98.377,2,3,2,07/31/24
-97.714,2,0,2,07/31/24
-93.025,2,1,2,07/31/24
-95.928,2,2,2,07/31/24
-97.074,3,0,2,08/01/24
-98.029,3,1,2,08/01/24
-98.328,3,2,2,08/01/24
-97.787,4,3,2,08/02/24
-97.768,4,1,2,08/02/24
-101.314,4,2,2,08/02/24
-98.069,5,3,2,08/03/24
-101.339,5,0,2,08/03/24
-97.62,5,1,2,08/03/24
-97.5,5,2,2,08/03/24
-97.746,6,0,2,08/04/24
-101.171,6,1,2,08/04/24
-97.023,6,2,2,08/04/24
-97.623,0,3,2,08/05/24
-96.659,0,0,2,08/05/24
-97.628,0,1,2,08/05/24
-97.478,0,2,2,08/05/24
-100.795,1,0,2,08/06/24
-97.251,1,1,2,08/06/24
-97.005,1,2,2,08/06/24
-93.958,2,3,2,08/07/24
-98.086,2,0,2,08/07/24
-96.534,2,1,2,08/07/24
-98.389,3,3,2,08/08/24
-97.059,3,0,2,08/08/24
-95.491,3,1,2,08/08/24
-97.748,3,2,2,08/08/24
-95.638,4,3,2,08/09/24
-88.924,4,0,2,08/09/24
-96.21,4,1,2,08/09/24
-101.397,5,3,2,08/10/24
-101.321,5,0,2,08/10/24
-97.385,5,1,2,08/10/24
-97.363,5,2,2,08/10/24
-97.17,6,3,2,08/11/24
-97.692,6,0,2,08/11/24
-97.571,6,1,2,08/11/24
-97.795,0,3,2,08/12/24
-97.073,0,0,2,08/12/24
-94.835,0,1,2,08/12/24
-97.782,0,2,2,08/12/24
-97.895,1,3,2,08/13/24
-97.099,1,0,2,08/13/24
-98.93,1,1,2,08/13/24
-102.763,2,3,2,08/14/24
-97.727,2,0,2,08/14/24
-92.406,2,1,2,08/14/24
-99.306,2,2,2,08/14/24
-97.887,3,0,2,08/15/24
-95.467,3,1,2,08/15/24
-96.023,3,2,2,08/15/24
-97.893,4,3,2,08/16/24
-91.421,4,0,2,08/16/24
-89.41,4,1,2,08/16/24
-100.026,5,3,2,08/17/24
-99.284,5,0,2,08/17/24
-95.69,5,1,2,08/17/24
-96.877,5,2,2,08/17/24
-98.407,6,3,2,08/18/24
-99.066,6,1,2,08/18/24
-96.189,6,2,2,08/18/24
-97.831,0,3,2,08/19/24
-96.39,0,0,2,08/19/24
-98.459,0,1,2,08/19/24
-99.035,0,2,2,08/19/24
-86.665,1,0,2,08/20/24
-97.09,1,1,2,08/20/24
-97.537,1,2,2,08/20/24
-101.021,2,3,2,08/21/24
-88.439,2,0,2,08/21/24
-96.804,2,2,2,08/21/24
-100.512,3,3,2,08/22/24
-98.811,3,0,2,08/22/24
-97.085,3,1,2,08/22/24
-95.416,3,2,2,08/22/24
-95.944,4,0,2,08/23/24
-91.156,4,1,2,08/23/24
-97.638,4,2,2,08/23/24
-99.172,5,3,2,08/24/24
-96.993,5,1,2,08/24/24
-98.529,5,2,2,08/24/24
-93.948,6,3,2,08/25/24
-98.439,6,0,2,08/25/24
-97.898,6,2,2,08/25/24
-99.24,0,3,2,08/26/24
-95.226,0,0,2,08/26/24
-98.758,0,1,2,08/26/24
-95.07,0,2,2,08/26/24
-98.218,1,3,2,08/27/24
-94.146,1,1,2,08/27/24
-95.893,1,2,2,08/27/24
-99.989,2,3,2,08/28/24
-96.366,2,0,2,08/28/24
-99.042,2,1,2,08/28/24
-97.44,3,1,2,08/29/24
-87.985,3,2,2,08/29/24
-99.424,4,3,2,08/30/24
-98.843,4,1,2,08/30/24
-98.875,4,2,2,08/30/24
-98.228,5,3,2,08/31/24
-89.277,5,0,2,08/31/24
-99.664,5,1,2,08/31/24
-86.41,6,0,2,09/01/24
-90.151,0,3,2,09/02/24
-94.358,1,3,2,09/03/24
-96.539,1,0,2,09/03/24
-93.257,1,1,2,09/03/24
-96.813,2,3,2,09/04/24
-96.723,2,0,2,09/04/24
-94.238,2,1,2,09/04/24
-92.917,2,2,2,09/04/24
-99.199,3,0,2,09/05/24
-98.106,3,1,2,09/05/24
-102.008,4,3,2,09/06/24
-96.506,4,0,2,09/06/24
-98.629,4,2,2,09/06/24
-93.801,5,3,2,09/07/24
-98.988,5,0,2,09/07/24
-99.528,5,1,2,09/07/24
-97.011,5,2,2,09/07/24
-97.443,6,3,2,09/08/24
-99.942,6,1,2,09/08/24
-90.613,6,2,2,09/08/24
-95.312,0,3,2,09/09/24
-98.903,0,0,2,09/09/24
-92.491,0,1,2,09/09/24
-91.737,1,3,2,09/10/24
-97.637,1,0,2,09/10/24
-94.941,1,1,2,09/10/24
-95.142,1,2,2,09/10/24
-98.976,2,3,2,09/11/24
-94.12,2,1,2,09/11/24
-92.094,2,2,2,09/11/24
-98.085,3,3,2,09/12/24
-98.38,3,0,2,09/12/24
-93.965,3,1,2,09/12/24
-99.4,4,3,2,09/13/24
-99.898,4,0,2,09/13/24
-93.01,4,1,2,09/13/24
-94.293,4,2,2,09/13/24
-98.428,5,3,2,09/14/24
-94.365,5,1,2,09/14/24
-97.427,5,2,2,09/14/24
-98.41,6,3,2,09/15/24
-98.596,6,0,2,09/15/24
-100.735,6,1,2,09/15/24
-98.421,6,2,2,09/15/24
-96.111,0,0,2,09/16/24
-95.882,0,1,2,09/16/24
-81.49,0,2,2,09/16/24
-97.917,1,3,2,09/17/24
-93.184,1,0,2,09/17/24
-96.148,1,2,2,09/17/24
-100.128,2,3,2,09/18/24
-99.187,2,0,2,09/18/24
-99.749,2,1,2,09/18/24
-97.498,2,2,2,09/18/24
-100.265,3,0,2,09/19/24
-91.213,3,1,2,09/19/24
-96.752,3,2,2,09/19/24
-99.487,4,3,2,09/20/24
-94.557,4,0,2,09/20/24
-91.979,4,2,2,09/20/24
-100.565,5,3,2,09/21/24
-100.334,5,0,2,09/21/24
-100.122,5,1,2,09/21/24
-100.322,5,2,2,09/21/24
-101.11,6,0,2,09/22/24
-99.854,6,1,2,09/22/24
-99.441,6,2,2,09/22/24
-94.289,0,3,2,09/23/24
-100.159,0,0,2,09/23/24
-96.643,0,2,2,09/23/24
-97.362,1,3,2,09/24/24
-99.05,1,0,2,09/24/24
-89.69,1,1,2,09/24/24
-97.032,1,2,2,09/24/24
-99.444,2,0,2,09/25/24
-92.895,2,1,2,09/25/24
-100.176,2,2,2,09/25/24
-100.448,3,3,2,09/26/24
-100.583,3,0,2,09/26/24
-97.738,3,1,2,09/26/24
-92.853,4,3,2,09/27/24
-99.974,4,0,2,09/27/24
-95.346,4,1,2,09/27/24
-96.513,4,2,2,09/27/24
-101.327,5,3,2,09/28/24
-88.909,5,1,2,09/28/24
-100.136,5,2,2,09/28/24
-86.15,6,3,2,09/29/24
-86.633,6,0,2,09/29/24
-96.808,6,1,2,09/29/24
-87.13,6,2,2,09/29/24
-97.34,0,0,2,09/30/24
-86.543,0,1,2,09/30/24
-97.763,0,2,2,09/30/24
-99.764,1,3,2,10/01/24
-97.906,1,1,2,10/01/24
-88.86,1,2,2,10/01/24
-86.707,2,3,2,10/02/24
-96.58,2,0,2,10/02/24
-98.701,2,1,2,10/02/24
-98.994,2,2,2,10/02/24
-91.232,3,0,2,10/03/24
-85.6,3,2,2,10/03/24
-99.341,4,3,2,10/04/24
-97.975,4,1,2,10/04/24
-99.686,4,2,2,10/04/24
-98.771,5,3,2,10/05/24
-102.112,5,0,2,10/05/24
-99.026,5,2,2,10/05/24
-98.3,6,0,2,10/06/24
-100.731,6,1,2,10/06/24
-79.413,6,2,2,10/06/24
-85.645,0,0,2,10/07/24
-96.891,0,1,2,10/07/24
-100.175,0,2,2,10/07/24
-100.226,1,3,2,10/08/24
-98.751,1,0,2,10/08/24
-98.643,1,1,2,10/08/24
-93.71,2,3,2,10/09/24
-99.074,2,0,2,10/09/24
-91.978,2,1,2,10/09/24
-98.319,2,2,2,10/09/24
-100.349,3,0,2,10/10/24
-95.214,3,1,2,10/10/24
-98.135,3,2,2,10/10/24
-99.176,4,3,2,10/11/24
-97.45,4,0,2,10/11/24
-99.946,4,2,2,10/11/24
-99.06,5,3,2,10/12/24
-100.984,5,0,2,10/12/24
-95.014,5,1,2,10/12/24
-89.263,5,2,2,10/12/24
-98.856,6,0,2,10/13/24
-100.172,6,1,2,10/13/24
-98.431,6,2,2,10/13/24
-99.289,0,3,2,10/14/24
-93.158,0,1,2,10/14/24
-98.404,0,2,2,10/14/24
-91.666,1,3,2,10/15/24
-87.137,1,0,2,10/15/24
-97.14,1,1,2,10/15/24
-94.575,1,2,2,10/15/24
-98.617,2,0,2,10/16/24
-89.86,2,1,2,10/16/24
-97.502,2,2,2,10/16/24
-86.512,3,3,2,10/17/24
-91.222,3,1,2,10/17/24
-85.252,3,2,2,10/17/24
-96.96,4,3,2,10/18/24
-97.263,4,0,2,10/18/24
-94.907,4,1,2,10/18/24
-95.234,4,2,2,10/18/24
-96.491,5,0,2,10/19/24
-89.983,5,1,2,10/19/24
-93.32,5,2,2,10/19/24
-97.435,6,3,2,10/20/24
-92.716,6,1,2,10/20/24
-84.44,6,2,2,10/20/24
-90.528,0,3,2,10/21/24
-89.23,0,0,2,10/21/24
-87.158,0,1,2,10/21/24
-97.567,0,2,2,10/21/24
-93.076,1,0,2,10/22/24
-86.64,1,1,2,10/22/24
-96.363,1,2,2,10/22/24
-91.555,2,3,2,10/23/24
-90.13,2,1,2,10/23/24
-93.692,2,2,2,10/23/24
-95.587,3,3,2,10/24/24
-94.711,3,0,2,10/24/24
-91.768,3,1,2,10/24/24
-95.095,3,2,2,10/24/24
-83.99,4,0,2,10/25/24
-96.884,4,1,2,10/25/24
-81.192,4,2,2,10/25/24
-84.863,5,3,2,10/26/24
-96.984,5,0,2,10/26/24
-97.828,5,2,2,10/26/24
-96.425,6,3,2,10/27/24
-96.156,6,0,2,10/27/24
-92.948,6,1,2,10/27/24
-91.752,6,2,2,10/27/24
-96.193,0,0,2,10/28/24
-87.884,0,1,2,10/28/24
-84.924,0,2,2,10/28/24
-96.257,1,3,2,10/29/24
-95.125,1,0,2,10/29/24
-95.861,1,2,2,10/29/24
-96.593,2,3,2,10/30/24
-93.677,2,0,2,10/30/24
-95.434,2,1,2,10/30/24
-93.99,2,2,2,10/30/24
-95.767,3,0,2,10/31/24
-93.698,3,1,2,10/31/24
-96.002,3,2,2,10/31/24
-96.757,4,3,2,11/01/24
-93.488,4,1,2,11/01/24
-95.279,4,2,2,11/01/24
-96.759,5,3,2,11/02/24
-90.947,5,0,2,11/02/24
-96.608,5,1,2,11/02/24
-95.407,5,2,2,11/02/24
-94.426,6,3,2,11/03/24
-94.955,6,1,2,11/03/24
-86.563,6,2,2,11/03/24
-96.549,0,3,2,11/04/24
-94.012,0,0,2,11/04/24
-97.585,0,2,2,11/04/24
-96.297,1,3,2,11/05/24
-95.985,1,0,2,11/05/24
-95.015,1,1,2,11/05/24
-93.735,2,3,2,11/06/24
-95.277,2,1,2,11/06/24
-96.236,2,2,2,11/06/24
-95.467,3,3,2,11/07/24
-95.901,3,0,2,11/07/24
-93.752,3,1,2,11/07/24
-95.594,4,3,2,11/08/24
-95.14,4,0,2,11/08/24
-96.8,4,1,2,11/08/24
-97.301,4,2,2,11/08/24
-96.563,5,0,2,11/09/24
-95.765,5,1,2,11/09/24
-95.955,5,2,2,11/09/24
-96.267,6,3,2,11/10/24
-96.697,6,0,2,11/10/24
-95.142,6,2,2,11/10/24
-94.299,0,3,2,11/11/24
-94.955,0,0,2,11/11/24
-93.253,0,1,2,11/11/24
-94.324,0,2,2,11/11/24
-97.777,1,0,2,11/12/24
-95.087,1,1,2,11/12/24
-95.397,1,2,2,11/12/24
-95.641,2,3,2,11/13/24
-94.31,2,1,2,11/13/24
-96.051,2,2,2,11/13/24
-94.287,3,3,2,11/14/24
-94.56,3,0,2,11/14/24
-95.883,3,1,2,11/14/24
-95.337,3,2,2,11/14/24
-93.274,4,1,2,11/15/24
-93.263,4,2,2,11/15/24
-95.548,5,3,2,11/16/24
-97.582,5,0,2,11/16/24
-96.53,5,2,2,11/16/24
-94.962,6,3,2,11/17/24
-95.112,6,0,2,11/17/24
-96.39,6,1,2,11/17/24
-86.751,0,3,2,11/18/24
-96.999,0,0,2,11/18/24
-91.94,0,1,2,11/18/24
-88.352,0,2,2,11/18/24
-96.225,1,3,2,11/19/24
-92.957,1,1,2,11/19/24
-93.279,1,2,2,11/19/24
-95.67,2,3,2,11/20/24
-94.613,2,0,2,11/20/24
-94.99,2,1,2,11/20/24
-81.514,3,3,2,11/21/24
-85.084,3,0,2,11/21/24
-86.442,3,1,2,11/21/24
-96.177,3,2,2,11/21/24
-96.194,4,3,2,11/22/24
-85.158,4,1,2,11/22/24
-94.227,4,2,2,11/22/24
-95.026,5,3,2,11/23/24
-95.879,5,1,2,11/23/24
-95.886,5,2,2,11/23/24
-87.579,6,3,2,11/24/24
-98.467,6,0,2,11/24/24
-97.359,6,2,2,11/24/24
-97.914,0,3,2,11/25/24
-92.555,0,0,2,11/25/24
-97.201,0,1,2,11/25/24
-83.755,1,3,2,11/26/24
-92.686,1,0,2,11/26/24
-93.315,1,1,2,11/26/24
-95.858,2,3,2,11/27/24
-93.047,2,0,2,11/27/24
-89.21,2,1,2,11/27/24
-97.582,2,2,2,11/27/24
-97.758,3,3,2,11/28/24
-91.097,3,1,2,11/28/24
-84.384,3,2,2,11/28/24
-97.86,4,3,2,11/29/24
-95.873,4,0,2,11/29/24
-96.555,4,2,2,11/29/24
-80.932,5,3,2,11/30/24
-96.224,5,0,2,11/30/24
-96.187,5,2,2,11/30/24
-96.412,6,3,2,12/01/24
-95.875,6,0,2,12/01/24
-95.302,6,1,2,12/01/24
-85.956,0,3,2,12/02/24
-94.131,0,0,2,12/02/24
-96.635,0,1,2,12/02/24
-96.27,0,2,2,12/02/24
-95.418,1,0,2,12/03/24
-95.19,1,1,2,12/03/24
-96.178,1,2,2,12/03/24
-93.75,2,0,2,12/04/24
-93.374,2,1,2,12/04/24
-96.344,2,2,2,12/04/24
-91.498,3,3,2,12/05/24
-93.322,3,1,2,12/05/24
-93.543,3,2,2,12/05/24
-96.692,4,3,2,12/06/24
-94.177,4,0,2,12/06/24
-96.246,4,2,2,12/06/24
-96.425,5,3,2,12/07/24
-98.193,5,0,2,12/07/24
-90.716,5,1,2,12/07/24
-94.566,6,3,2,12/08/24
-96.437,6,0,2,12/08/24
-85.494,6,1,2,12/08/24
-88.229,6,2,2,12/08/24
-95.889,0,0,2,12/09/24
-87.985,0,1,2,12/09/24
-95.912,0,2,2,12/09/24
-95.93,1,1,2,12/10/24
-95.447,1,2,2,12/10/24
-91.378,2,3,2,12/11/24
-93.239,2,0,2,12/11/24
-93.466,2,2,2,12/11/24
-97.573,3,3,2,12/12/24
-93.627,3,0,2,12/12/24
-94.681,3,1,2,12/12/24
-83.355,4,3,2,12/13/24
-91.4,4,0,2,12/13/24
-96.696,4,1,2,12/13/24
-96.395,4,2,2,12/13/24
-97.919,5,0,2,12/14/24
-83.062,5,1,2,12/14/24
-97.772,5,2,2,12/14/24
-80.219,6,3,2,12/15/24
-95.844,6,0,2,12/15/24
-95.95,0,3,2,12/16/24
-89.642,0,0,2,12/16/24
-87.549,1,3,2,12/17/24
-86.861,1,0,2,12/17/24
-96.548,1,1,2,12/17/24
-96.545,2,3,2,12/18/24
-96.488,2,0,2,12/18/24
-95.585,2,1,2,12/18/24
-95.111,2,2,2,12/18/24
-91.349,3,3,2,12/19/24
-94.966,3,0,2,12/19/24
-95.377,3,2,2,12/19/24
-94.617,4,3,2,12/20/24
-91.719,4,0,2,12/20/24
-96.167,4,1,2,12/20/24
-96.384,4,2,2,12/20/24
-93.891,5,0,2,12/21/24
-97.131,5,1,2,12/21/24
